soundtrack_id,film_id,track_title,composer_name,performer_name,is_main_theme,music_genres,vocal_presence,cultural_instrument_usage,diegetic,track_emotional_intensity,scene_usage_type,award_won
879,293,Home at Last,Benjamin Wallfisch,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.85,credits,FALSE
880,294,Main Theme,Patrick Doyle,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
881,294,Caesar’s Rebellion,Patrick Doyle,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
882,294,End Titles,Patrick Doyle,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
883,295,G vs K Theme,Tom Holkenborg (Junkie XL),,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.95,intro,FALSE
884,295,The New Empire,Tom Holkenborg,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.9,battle,FALSE
885,295,End Credits,Tom Holkenborg,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
886,296,Everything Is Awesome,Mark Mothersbaugh,Tegan and Sara & The Lonely Island,TRUE,pop|dance,TRUE,FALSE,TRUE,0.95,intro,FALSE
887,296,The Lego Movie Theme,Mark Mothersbaugh,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,other,FALSE
888,296,End Credits,Mark Mothersbaugh,,FALSE,orchestral|pop,FALSE,FALSE,FALSE,0.85,credits,FALSE
889,297,Star Trek Main Theme,Michael Giacchino,,TRUE,orchestral,FALSE,FALSE,FALSE,0.95,intro,FALSE
890,297,London Calling,Michael Giacchino,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
891,297,End Titles,Michael Giacchino,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,credits,FALSE
892,298,Clubbed to Death,Don Davis & Rob Dougan,Rob Dougan,FALSE,electronic|orchestral,TRUE,FALSE,FALSE,0.95,other,FALSE
893,298,Main Title,Don Davis,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
894,298,Navras,Don Davis & Juno Reactor,Juno Reactor,FALSE,electronic|rock,TRUE,FALSE,FALSE,0.9,credits,FALSE
895,299,Main Title,Christophe Beck,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
896,299,In the Air Tonight,Christophe Beck,Phil Collins,FALSE,rock|pop,TRUE,FALSE,TRUE,0.9,other,FALSE
897,299,Hangover Suite,Christophe Beck,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,credits,FALSE
898,300,Bumblebee Theme,Dario Marianelli,,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.9,intro,FALSE
899,300,Back to Life,Dario Marianelli,Hailee Steinfeld,FALSE,pop|rock,TRUE,FALSE,FALSE,0.95,credits,FALSE
900,300,Runaway,Dario Marianelli,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.85,transition,FALSE
901,301,Life Is a Highway,Randy Newman,Rascal Flatts,TRUE,rock|pop,TRUE,FALSE,TRUE,0.95,intro,FALSE
902,301,Route 66,Randy Newman,Chuck Berry,FALSE,rock,TRUE,FALSE,TRUE,0.9,other,FALSE
903,301,Our Town,Randy Newman,James Taylor,FALSE,romantic|pop,TRUE,FALSE,FALSE,0.95,credits,TRUE
904,302,Now We Are Free (Reprise),Hans Zimmer & Lisa Gerrard,Lisa Gerrard,TRUE,orchestral|ethnic,TRUE,TRUE,FALSE,0.95,credits,FALSE
905,302,Gladiator II Theme,Hans Zimmer,,FALSE,orchestral|ambient,FALSE,TRUE,FALSE,0.9,intro,FALSE
906,302,The Arena Returns,Hans Zimmer,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
907,303,Moon Man Theme,Li Zhen & Liu Xin,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
908,303,Alone on the Moon,Li Zhen & Liu Xin,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,other,FALSE
909,303,Back to Earth,Li Zhen & Liu Xin,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,credits,FALSE
910,304,The Phoenix Rises,John Powell,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
911,304,The Cure,John Powell,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
912,304,End Credits,John Powell,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
913,305,Mission: Impossible Theme,Danny Elfman,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.95,intro,TRUE
914,305,Zoom B, Danny Elfman,,FALSE,electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
915,305,End Credits,Danny Elfman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
916,306,Lucy Theme,Eric Serra,,TRUE,ambient|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
917,306,Becoming Infinite,Eric Serra,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,transition,FALSE
918,306,End Suite,Eric Serra,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,credits,FALSE
919,307,Treasure Found, Trevor Rabin,,TRUE,orchestral|adventure,FALSE,FALSE,FALSE,0.9,intro,FALSE
920,307,Mount Vernon Escape,Trevor Rabin,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
921,307,End Credits,Trevor Rabin,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
922,308,The Way of the Samurai,Hans Zimmer,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.95,intro,TRUE
923,308,Red Warrior,Hans Zimmer,,FALSE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,battle,FALSE
924,308,A Way of Life,Hans Zimmer,,FALSE,orchestral|romantic,FALSE,TRUE,FALSE,0.9,credits,FALSE
925,309,Detective Chinatown 1900 Theme,Chen Zhiyi,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
926,309,The Case Unfolds,Chen Zhiyi,,FALSE,orchestral|jazz,FALSE,TRUE,FALSE,0.9,other,FALSE
927,309,End Credits,Chen Zhiyi,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
928,310,To Victory,Tyler Bates,,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.95,intro,FALSE
929,310,Message for the Queen,Tyler Bates,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,transition,FALSE
930,310,Returns a King,Tyler Bates,,FALSE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,credits,FALSE
931,311,Beetlejuice Returns,Danny Elfman,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
932,311,Strange Rituals,Danny Elfman,,FALSE,orchestral|other,FALSE,FALSE,FALSE,0.9,other,FALSE
933,311,End Suite,Danny Elfman,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,credits,FALSE
934,312,Now We Are Free,Hans Zimmer & Lisa Gerrard,Lisa Gerrard,TRUE,orchestral|ethnic,TRUE,TRUE,FALSE,0.95,credits,TRUE
935,312,The Battle,Hans Zimmer,,FALSE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,battle,FALSE
936,312,Elysium,Hans Zimmer & Lisa Gerrard,Lisa Gerrard,FALSE,orchestral|ambient,TRUE,TRUE,FALSE,0.9,funeral,FALSE
937,313,Dying to Survive Theme,Peng Fei,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
938,313,Hope Lives,Peng Fei,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,other,FALSE
939,313,End Titles,Peng Fei,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
940,314,Boobytrapped,David Holmes,,TRUE,jazz|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
941,314,A Little Less Conversation,David Holmes,Elvis Presley,FALSE,rock|pop,TRUE,FALSE,TRUE,0.9,other,FALSE
942,314,69 Police,David Holmes,,FALSE,jazz|electronic,FALSE,FALSE,FALSE,0.85,credits,FALSE
943,315,Django Unchained Theme,Ennio Morricone,,TRUE,orchestral|western,FALSE,TRUE,FALSE,0.9,intro,FALSE
944,315,Freedom,Ennio Morricone,Anthony Hamilton & Elayna Boynton,FALSE,soul|pop,TRUE,FALSE,FALSE,0.9,other,FALSE
945,315,Trinity (Titoli),Ennio Morricone,,FALSE,orchestral|ethnic,FALSE,TRUE,FALSE,0.85,credits,FALSE
946,316,Thor Kills the Destroyer,Patrick Doyle,,TRUE,orchestral|heroic,FALSE,FALSE,FALSE,0.9,intro,FALSE
947,316,Can You See Jane?,Patrick Doyle,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,love,FALSE
948,316,End Credits,Patrick Doyle,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
949,317,Tennessee,Hans Zimmer,,TRUE,orchestral|romantic,FALSE,FALSE,FALSE,0.95,love,FALSE
950,317,Attack,Hans Zimmer,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
951,317,And Then I Kissed Him,Hans Zimmer,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,credits,FALSE
952,318,You’ll Be in My Heart,Phil Collins,Phil Collins,TRUE,pop|romantic,TRUE,FALSE,FALSE,0.95,love,TRUE
953,318,Two Worlds,Phil Collins,Phil Collins,FALSE,pop|rock,TRUE,FALSE,FALSE,0.9,intro,FALSE
954,318,Son of Man,Phil Collins,Phil Collins,FALSE,pop|rock,TRUE,FALSE,FALSE,0.9,other,FALSE
955,319,Theme from John Wick 4,Tyler Bates & Joel J. Richard,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
956,319,Funeral Sequence,Tyler Bates & Joel J. Richard,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,funeral,FALSE
957,319,Marie Douce,Tyler Bates & Joel J. Richard,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.85,credits,FALSE
958,320,It’s Gonna Be a Lovely Day,Heitor Pereira,The Secret Life of Pets Ensemble,TRUE,pop|dance,TRUE,FALSE,TRUE,0.9,intro,FALSE
959,320,Friendship Theme,Heitor Pereira,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,other,FALSE
960,320,End Suite,Heitor Pereira,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
961,321,"My People,My Country Theme",Peter Kam,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.95,intro,FALSE
962,321,Salute to the Nation,Peter Kam,,FALSE,orchestral,FALSE,TRUE,FALSE,0.9,other,FALSE
963,321,End Titles,Peter Kam,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,credits,FALSE
964,322,Lost in the Stars Theme,Varqa Buehrer,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
965,322,Truth Revealed,Varqa Buehrer,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
966,322,End Titles,Varqa Buehrer,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
967,323,Extreme Ways,John Powell,Moby,TRUE,electronic|rock,TRUE,FALSE,FALSE,0.95,credits,FALSE
968,323,Bourne On the Run,John Powell,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
969,323,End Titles,John Powell,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
970,324,You Really Got Me,David Newman,The Chipmunks,TRUE,pop|comedy,TRUE,FALSE,TRUE,0.9,intro,FALSE
971,324,Single Ladies (Chipettes Version),David Newman,The Chipettes,FALSE,pop|dance,TRUE,FALSE,TRUE,0.9,other,FALSE
972,324,We Are Family,David Newman,The Chipmunks & Chipettes,FALSE,pop|comedy,TRUE,FALSE,TRUE,0.9,credits,FALSE
973,325,Men in Black II Theme,Danny Elfman,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
974,325,Black Suits Comin’ (Nod Ya Head),Danny Elfman,Will Smith,FALSE,hiphop|pop,TRUE,FALSE,FALSE,0.95,credits,FALSE
975,325,End Titles,Danny Elfman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
976,326,Main Theme from Mrs. Doubtfire,Howard Shore,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
977,326,Drive-By Fruiting,Howard Shore,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,other,FALSE
978,326,End Credits,Howard Shore,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
979,327,Aquaman Returns,Rupert Gregson-Williams,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
980,327,Lost Kingdom,Rupert Gregson-Williams,,FALSE,orchestral|ambient,FALSE,TRUE,FALSE,0.9,other,FALSE
981,327,End Titles,Rupert Gregson-Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
982,328,Transformers: Rise of the Beasts Theme,Jongnic Bontemps,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
983,328,Battle of Peru,Jongnic Bontemps,,FALSE,orchestral|electronic,FALSE,TRUE,FALSE,0.9,battle,FALSE
984,328,On My Soul,Jongnic Bontemps,Nas & Tobe Nwigwe & Jacob Banks,FALSE,hiphop|rock,TRUE,FALSE,FALSE,0.95,credits,FALSE
985,329,Warcraft Suite,Ramin Djawadi,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
986,329,For Azeroth,Ramin Djawadi,,FALSE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,battle,FALSE
987,329,Victory and Loss,Ramin Djawadi,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,credits,FALSE
988,330,Beauty and the Beast,Alan Menken,Angela Lansbury,TRUE,romantic|pop,TRUE,FALSE,FALSE,0.95,love,TRUE
989,330,Belle,Alan Menken,Paige O’Hara,FALSE,romantic|musical,TRUE,FALSE,TRUE,0.9,intro,FALSE
990,330,Be Our Guest,Alan Menken,Angela Lansbury & Jerry Orbach,FALSE,jazz|musical,TRUE,FALSE,TRUE,0.9,other,FALSE
991,331,The Eight Hundred Theme,Luo Pan,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
992,331,Bridge of Heroes,Luo Pan,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
993,331,Final Stand,Luo Pan,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,credits,FALSE
994,332,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga & Bradley Cooper,TRUE,romantic|pop,TRUE,FALSE,TRUE,0.95,love,TRUE
995,332,Always Remember Us This Way,Lady Gaga,Lady Gaga,FALSE,romantic|pop,TRUE,FALSE,FALSE,0.95,credits,FALSE
996,332,Black Eyes,Lady Gaga & Bradley Cooper,Bradley Cooper,FALSE,rock,TRUE,FALSE,TRUE,0.9,intro,FALSE
997,333,I Dreamed a Dream,Claude-Michel Schönberg,Anne Hathaway,TRUE,romantic|musical,TRUE,FALSE,FALSE,0.95,funeral,TRUE
998,333,One Day More,Claude-Michel Schönberg,Full Cast,FALSE,choral|musical,TRUE,FALSE,FALSE,0.9,other,FALSE
999,333,Do You Hear the People Sing?,Claude-Michel Schönberg,Ensemble,FALSE,choral|musical,TRUE,FALSE,FALSE,0.9,intro,FALSE
1000,334,The Mummy Returns Suite,Alan Silvestri,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
1001,334,The Scorpion King,Alan Silvestri,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
1002,334,End Credits,Alan Silvestri,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1003,335,Detective Pikachu Theme,Henry Jackman,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1004,335,What’s Going On?,Henry Jackman,,FALSE,orchestral|pop,FALSE,FALSE,TRUE,0.85,other,FALSE
1005,335,Carry On,Henry Jackman,Rita Ora & Kygo,FALSE,pop|electronic,TRUE,FALSE,FALSE,0.95,credits,FALSE
1006,336,Terminator 3 Theme,Marco Beltrami,,TRUE,electronic|orchestral,FALSE,FALSE,FALSE,0.9,intro,FALSE
1007,336,Machine Battle,Marco Beltrami,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1008,336,Radio Scene,Marco Beltrami,,FALSE,ambient,FALSE,FALSE,TRUE,0.85,other,FALSE
1009,337,Pretty Woman,Roy Orbison,Roy Orbison,TRUE,rock|pop,TRUE,FALSE,TRUE,0.95,intro,FALSE
1010,337,He Sleeps,Richard Gere,,FALSE,jazz|romantic,FALSE,FALSE,FALSE,0.9,love,FALSE
1011,337,Fallen Women,Roy Orbison,,FALSE,rock|pop,FALSE,FALSE,FALSE,0.85,credits,FALSE
1012,338,Shang-Chi Theme,Joel P. West,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
1013,338,Run It,Joel P. West,DJ Snake & Rick Ross & Rich Brian,FALSE,hiphop|electronic,TRUE,FALSE,FALSE,0.95,battle,FALSE
1014,338,Fire in the Sky,Joel P. West,Anderson .Paak,FALSE,pop|soul,TRUE,FALSE,FALSE,0.9,credits,FALSE
1015,339,Terminator Genisys Theme,Lorne Balfe,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1016,339,Fight for the Future,Lorne Balfe,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1017,339,End Titles,Lorne Balfe,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1018,340,Die Another Day,David Arnold,Madonna,TRUE,pop|electronic,TRUE,FALSE,FALSE,0.95,intro,FALSE
1019,340,Ice Chase,David Arnold,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1020,340,Final Credits,David Arnold,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1021,341,The King’s Speech Theme,Alexandre Desplat,,TRUE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,intro,TRUE
1022,341,Speaking Practice,Alexandre Desplat,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
1023,341,End Suite,Alexandre Desplat,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1024,342,YOLO Theme,Varqa Buehrer,,TRUE,orchestral|pop,FALSE,FALSE,FALSE,0.9,intro,FALSE
1025,342,Running Again,Varqa Buehrer,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,other,FALSE
1026,342,End Titles,Varqa Buehrer,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1027,343,Dream of Arrakis,Hans Zimmer,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.95,intro,TRUE
1028,343,Rise of the Fremen,Hans Zimmer,,FALSE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,battle,FALSE
1029,343,Paul’s Vision,Hans Zimmer,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,credits,FALSE
1030,344,Tubular Bells,Mike Oldfield,,TRUE,ambient|other,FALSE,FALSE,FALSE,0.95,intro,FALSE
1031,344,The Exorcism Theme,Jack Nitzsche,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
1032,344,End Titles,Jack Nitzsche,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1033,345,The Greatest Show,John Debney & Justin Paul,Hugh Jackman & Ensemble,TRUE,pop|musical,TRUE,FALSE,TRUE,0.95,intro,FALSE
1034,345,This Is Me,John Debney & Justin Paul,Keala Settle,FALSE,pop|musical,TRUE,FALSE,FALSE,0.95,other,TRUE
1035,345,Rewrite the Stars,John Debney & Justin Paul,Zac Efron & Zendaya,FALSE,pop|romantic,TRUE,FALSE,FALSE,0.9,love,FALSE
1036,346,Rampage Theme,Andrew Lockington,,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.9,intro,FALSE
1037,346,Gorilla Attack,Andrew Lockington,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.9,battle,FALSE
1038,346,End Titles,Andrew Lockington,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1039,347,Navras,Don Davis & Juno Reactor,Juno Reactor,TRUE,electronic|orchestral,TRUE,FALSE,FALSE,0.95,credits,FALSE
1040,347,Main Title,Don Davis,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1041,347,The Matrix Revolutions Suite,Don Davis,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1042,348,Cast Away Theme,Alan Silvestri,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
1043,348,Flight Home,Alan Silvestri,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,other,FALSE
1044,348,End Credits,Alan Silvestri,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1045,349,Successor Theme,Liu Yuan,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1046,349,Chasing the Prize,Liu Yuan,,FALSE,orchestral|pop,FALSE,FALSE,FALSE,0.9,other,FALSE
1047,349,Final Moment,Liu Yuan,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1048,350,Bad Boys for Life Theme,Lorne Balfe,,TRUE,orchestral|hiphop,FALSE,FALSE,FALSE,0.9,intro,FALSE
1049,350,Ritmo (Bad Boys for Life),Lorne Balfe,Black Eyed Peas & J Balvin,FALSE,hiphop|pop,TRUE,FALSE,FALSE,0.95,other,FALSE
1050,350,End Titles,Lorne Balfe,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1051,351,John Dunbar Theme,John Barry,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.95,intro,TRUE
1052,351,Journey to Fort Sedgewick,John Barry,,FALSE,orchestral|ambient,FALSE,TRUE,FALSE,0.9,transition,FALSE
1053,351,Two Socks,John Barry,,FALSE,orchestral|romantic,FALSE,TRUE,FALSE,0.9,credits,FALSE
1054,352,Pegasus 2 Theme,Ning Yu,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1055,352,Chasing the Dream,Ning Yu,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.9,battle,FALSE
1056,352,End Titles,Ning Yu,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1057,353,The Mummy Theme,Jerry Goldsmith,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
1058,353,The Sandstorm,Jerry Goldsmith,,FALSE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,battle,FALSE
1059,353,End Credits,Jerry Goldsmith,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1060,354,Voyage of the Dawn Treader,David Arnold,,TRUE,orchestral|fantasy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1061,354,Opening Titles,David Arnold,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,other,FALSE
1062,354,End Credits,David Arnold,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1063,355,Prince Caspian Theme,Harry Gregson-Williams,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
1064,355,The Battle,H. Gregson-Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
1065,355,The Call,H. Gregson-Williams,Regina Spektor,FALSE,pop|romantic,TRUE,FALSE,FALSE,0.95,credits,FALSE
1066,356,The Wolverine Theme,Marco Beltrami,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
1067,356,Logan Through Time,Marco Beltrami,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
1068,356,End Titles,Marco Beltrami,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1069,357,Extreme Ways (Jason Bourne),John Powell,Moby,TRUE,electronic|rock,TRUE,FALSE,FALSE,0.95,credits,FALSE
1070,357,The Riot,John Powell,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1071,357,Escape Sequence,John Powell,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,other,FALSE
1072,358,Labels or Love,Fergie,Fergie,TRUE,pop|dance,TRUE,FALSE,FALSE,0.95,intro,FALSE
1073,358,Sex and the City Theme,Aaron Zigman,,FALSE,orchestral|jazz,FALSE,FALSE,FALSE,0.85,other,FALSE
1074,358,End Credits,Aaron Zigman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1075,359,New World Theme,Henry Jackman,,TRUE,orchestral|heroic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1076,359,Brave Stand,Henry Jackman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
1077,359,Stars and Shield,Henry Jackman,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,credits,FALSE
1078,360,Batman Theme,Danny Elfman,,TRUE,orchestral|gothic,FALSE,FALSE,FALSE,0.95,intro,TRUE
1079,360,Descent into Mystery,Danny Elfman,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
1080,360,Waltz to the Death,Danny Elfman,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1081,361,Las Vegas Theme,Hans Zimmer,,TRUE,jazz|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
1082,361,Main Titles,Hans Zimmer,,FALSE,orchestral|jazz,FALSE,FALSE,FALSE,0.85,other,FALSE
1083,361,End Suite,Hans Zimmer,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1084,362,Pacific Rim Theme,Ramin Djawadi,,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.95,intro,FALSE
1085,362,Canceling the Apocalypse,Ramin Djawadi,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.9,battle,FALSE
1086,362,Drift, Ramin Djawadi,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,credits,FALSE
1087,363,I Will Always Love You,Alan Silvestri,Whitney Houston,TRUE,romantic|pop,TRUE,FALSE,FALSE,0.95,love,TRUE
1088,363,Run to You,Alan Silvestri,Whitney Houston,FALSE,romantic|pop,TRUE,FALSE,FALSE,0.9,other,FALSE
1089,363,End Titles,Alan Silvestri,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1090,364,The Mummy (2017) Theme,Brian Tyler,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
1091,364,Set’s Awakening,Brian Tyler,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1092,364,End Suite,Brian Tyler,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1093,365,The Golden Circle,Henry Jackman & Matthew Margeson,,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.9,intro,FALSE
1094,365,No Time for Manners,Henry Jackman & Matthew Margeson,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.9,battle,FALSE
1095,365,End Titles,Henry Jackman & Matthew Margeson,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
