crew_id,film_id,person_name,job_title,department,award_won_for_film
523,66,Mary Parent,Producer,Production,FALSE
524,66,Mark Mothersbaugh,Composer,Sound,FALSE
525,66,Eric Steelberg,Cinematographer,Camera,FALSE
526,66,Tom Eagles,Editor,Editing,FALSE
527,66,Grant Major,Production Designer,Art,FALSE

528,67,Sam Raimi,Director,Directing,FALSE
529,67,Michael Waldron,Writer,Writing,FALSE
530,67,Kevin Feige,Producer,Production,FALSE
531,67,Danny Elfman,Composer,Sound,FALSE
532,67,John Mathieson,Cinematographer,Camera,FALSE
533,67,Bob Murawski,Editor,Editing,FALSE
534,67,Charles Wood,Production Designer,Art,FALSE
535,67,Janek Sirrs,Visual Effects Supervisor,VisualEffects,FALSE

536,68,Jon Favreau,Director,Directing,TRUE
537,68,Justin Marks,Writer,Writing,FALSE
538,68,Brigham Taylor,Producer,Production,TRUE
539,68,John Debney,Composer,Sound,FALSE
540,68,Bill Pope,Cinematographer,Camera,FALSE
541,68,Mark Livolsi,Editor,Editing,FALSE
542,68,Christopher Glass,Production Designer,Art,FALSE
543,68,Robert Legato,Visual Effects Supervisor,VisualEffects,TRUE

544,69,David Yates,Director,Directing,FALSE
545,69,Steve Kloves,Writer,Writing,FALSE
546,69,David Heyman,Producer,Production,FALSE
547,69,Alexandre Desplat,Composer,Sound,FALSE
548,69,Eduardo Serra,Cinematographer,Camera,FALSE
549,69,Mark Day,Editor,Editing,FALSE
550,69,Stuart Craig,Production Designer,Art,FALSE
551,69,Tim Burke,Visual Effects Supervisor,VisualEffects,FALSE

552,70,Peter Jackson,Director,Directing,FALSE
553,70,Fran Walsh,Writer,Writing,FALSE
554,70,Philippa Boyens,Writer,Writing,FALSE
555,70,Carolynne Cunningham,Producer,Production,FALSE
556,70,Howard Shore,Composer,Sound,FALSE
557,70,Andrew Lesnie,Cinematographer,Camera,FALSE
558,70,Jabez Olssen,Editor,Editing,FALSE
559,70,Dan Hennah,Production Designer,Art,FALSE
560,71,Kyle Balda,Director,Directing,FALSE
561,71,Matthew Fogel,Writer,Writing,FALSE
562,71,Chris Meledandri,Producer,Production,FALSE
563,71,Heitor Pereira,Composer,Sound,FALSE
564,71,Bruno Chauffard,Cinematographer,Camera,FALSE
565,71,Claire Dodgson,Editor,Editing,FALSE
566,71,Eric Guillon,Production Designer,Art,FALSE
567,71,Pierre Coffin,Visual Effects Supervisor,VisualEffects,FALSE

568,72,David Yates,Director,Directing,FALSE
569,72,Michael Goldenberg,Writer,Writing,FALSE
570,72,David Heyman,Producer,Production,FALSE
571,72,Nicholas Hooper,Composer,Sound,FALSE
572,72,Slawomir Idziak,Cinematographer,Camera,FALSE
573,72,Mark Day,Editor,Editing,FALSE
574,72,Stuart Craig,Production Designer,Art,FALSE
575,72,Tim Burke,Visual Effects Supervisor,VisualEffects,FALSE

576,73,Andrew Stanton,Director,Directing,TRUE
577,73,Lee Unkrich,Co-Director,Directing,TRUE
578,73,Andrew Stanton,Writer,Writing,TRUE
579,73,Graham Walters,Producer,Production,TRUE
580,73,Thomas Newman,Composer,Sound,TRUE
581,73,Sharon Calahan,Cinematographer,Camera,TRUE
582,73,David Ian Salter,Editor,Editing,TRUE
583,73,Ralph Eggleston,Production Designer,Art,TRUE

584,74,Andrew Adamson,Director,Directing,FALSE
585,74,Kelly Asbury,Director,Directing,FALSE
586,74,Conrad Vernon,Director,Directing,FALSE
587,74,Joe Stillman,Writer,Writing,FALSE
588,74,Aron Warner,Producer,Production,FALSE
589,74,Harry Gregson-Williams,Composer,Sound,FALSE
590,74,Yong Duk Jhun,Cinematographer,Camera,FALSE
591,74,Sim Evan-Jones,Editor,Editing,FALSE

592,75,David Yates,Director,Directing,FALSE
593,75,Steve Kloves,Writer,Writing,FALSE
594,75,David Heyman,Producer,Production,FALSE
595,75,Nicholas Hooper,Composer,Sound,FALSE
596,75,Bruno Delbonnel,Cinematographer,Camera,TRUE
597,75,Mark Day,Editor,Editing,FALSE
598,75,Stuart Craig,Production Designer,Art,FALSE
599,75,Tim Burke,Visual Effects Supervisor,VisualEffects,FALSE

600,76,Peter Jackson,Director,Directing,TRUE
601,76,Fran Walsh,Writer,Writing,TRUE
602,76,Philippa Boyens,Writer,Writing,TRUE
603,76,Barrie M. Osborne,Producer,Production,TRUE
604,76,Howard Shore,Composer,Sound,TRUE
605,76,Andrew Lesnie,Cinematographer,Camera,TRUE
606,76,Michael Horton,Editor,Editing,TRUE
607,76,Dan Hennah,Production Designer,Art,TRUE

608,77,George Lucas,Director,Directing,FALSE
609,77,George Lucas,Writer,Writing,FALSE
610,77,Rick McCallum,Producer,Production,FALSE
611,77,John Williams,Composer,Sound,FALSE
612,77,David Tattersall,Cinematographer,Camera,FALSE
613,77,Ben Burtt,Editor,Editing,FALSE
614,77,Gavin Bocquet,Production Designer,Art,FALSE
615,77,John Knoll,Visual Effects Supervisor,VisualEffects,FALSE

616,78,Sam Raimi,Director,Directing,FALSE
617,78,Sam Raimi,Writer,Writing,FALSE
618,78,Ivan Raimi,Writer,Writing,FALSE
619,78,Avi Arad,Producer,Production,FALSE
620,78,Christopher Young,Composer,Sound,FALSE
621,78,Bill Pope,Cinematographer,Camera,FALSE
622,78,Bob Murawski,Editor,Editing,FALSE
623,78,Neil Spisak,Production Designer,Art,FALSE

624,79,Peter Jackson,Director,Directing,TRUE
625,79,Fran Walsh,Writer,Writing,TRUE
626,79,Philippa Boyens,Writer,Writing,TRUE
627,79,Barrie M. Osborne,Producer,Production,TRUE
628,79,Howard Shore,Composer,Sound,TRUE
629,79,Andrew Lesnie,Cinematographer,Camera,TRUE
630,79,John Gilbert,Editor,Editing,TRUE
631,79,Grant Major,Production Designer,Art,TRUE

632,80,Carlos Saldanha,Director,Directing,FALSE
633,80,Michael Berg,Writer,Writing,FALSE
634,80,Peter Ackerman,Writer,Writing,FALSE
635,80,Lori Forte,Producer,Production,FALSE
636,80,John Powell,Composer,Sound,FALSE
637,80,Renato Falcão,Cinematographer,Camera,FALSE
638,80,Harry Hitner,Editor,Editing,FALSE
639,80,Thomas Cardone,Production Designer,Art,FALSE

640,81,Chris Renaud,Director,Directing,FALSE
641,81,Yarrow Cheney,Director,Directing,FALSE
642,81,Brian Lynch,Writer,Writing,FALSE
643,81,Chris Meledandri,Producer,Production,FALSE
644,81,Alexandre Desplat,Composer,Sound,FALSE
645,81,Julien Bisaro,Cinematographer,Camera,FALSE
646,81,Ken Schretzmann,Editor,Editing,FALSE
647,81,Eric Guillon,Production Designer,Art,FALSE

648,82,Mike Newell,Director,Directing,FALSE
649,82,Steve Kloves,Writer,Writing,FALSE
650,82,David Heyman,Producer,Production,FALSE
651,82,Patrick Doyle,Composer,Sound,FALSE
652,82,Roger Pratt,Cinematographer,Camera,FALSE
653,82,Mick Audsley,Editor,Editing,FALSE
654,82,Stuart Craig,Production Designer,Art,FALSE
655,82,Jim Mitchell,Visual Effects Supervisor,VisualEffects,FALSE

656,83,Steve Martino,Director,Directing,FALSE
657,83,Michael Thurmeier,Director,Directing,FALSE
658,83,Michael Berg,Writer,Writing,FALSE
659,83,Lori Forte,Producer,Production,FALSE
660,83,John Powell,Composer,Sound,FALSE
661,83,Renato Falcão,Cinematographer,Camera,FALSE
662,83,Harry Hitner,Editor,Editing,FALSE
663,83,Thomas Cardone,Production Designer,Art,FALSE

664,84,Bryan Singer,Director,Directing,TRUE
665,84,Anthony McCarten,Writer,Writing,TRUE
666,84,Graham King,Producer,Production,TRUE
667,84,John Ottman,Composer,Sound,TRUE
668,84,Newton Thomas Sigel,Cinematographer,Camera,FALSE
669,84,John Ottman,Editor,Editing,TRUE
670,84,Aaron Haye,Production Designer,Art,TRUE
671,84,Paul Norris,Visual Effects Supervisor,VisualEffects,FALSE

672,85,Sam Mendes,Director,Directing,FALSE
673,85,John Logan,Writer,Writing,FALSE
674,85,Neal Purvis,Writer,Writing,FALSE
675,85,Barbara Broccoli,Producer,Production,FALSE
676,85,Thomas Newman,Composer,Sound,FALSE
677,85,Hoyle van Hoytema,Cinematographer,Camera,FALSE
678,85,Lee Smith,Editor,Editing,FALSE
679,85,Dennis Gassner,Production Designer,Art,FALSE

680,86,Jon Watts,Director,Directing,FALSE
681,86,John Francis Daley,Writer,Writing,FALSE
682,86,Jonathan Goldstein,Writer,Writing,FALSE
683,86,Amy Pascal,Producer,Production,FALSE
684,86,Michael Giacchino,Composer,Sound,FALSE
685,86,Salvatore Totino,Cinematographer,Camera,FALSE
686,86,Dan Lebental,Editor,Editing,FALSE
687,86,Oliver Scholl,Production Designer,Art,FALSE

688,87,Chris Columbus,Director,Directing,FALSE
689,87,Steve Kloves,Writer,Writing,FALSE
690,87,David Heyman,Producer,Production,FALSE
691,87,John Williams,Composer,Sound,FALSE
692,87,Roger Pratt,Cinematographer,Camera,FALSE
693,87,Peter Honess,Editor,Editing,FALSE
694,87,Stuart Craig,Production Designer,Art,FALSE
695,87,Nick Dudman,Visual Effects Supervisor,VisualEffects,FALSE

696,88,Zack Snyder,Director,Directing,FALSE
697,88,Chris Terrio,Writer,Writing,FALSE
698,88,Charles Roven,Producer,Production,FALSE
699,88,Hans Zimmer,Composer,Sound,FALSE
700,88,Larry Fong,Cinematographer,Camera,FALSE
701,88,David Brenner,Editor,Editing,FALSE
702,88,Patrick Tatopoulos,Production Designer,Art,FALSE
703,88,John DesJardin,Visual Effects Supervisor,VisualEffects,FALSE

704,89,James Gunn,Director,Directing,FALSE
705,89,James Gunn,Writer,Writing,FALSE
706,89,Kevin Feige,Producer,Production,FALSE
707,89,Tyler Bates,Composer,Sound,FALSE
708,89,Henry Braham,Cinematographer,Camera,FALSE
709,89,Fred Raskin,Editor,Editing,FALSE
710,89,Scott Chambliss,Production Designer,Art,FALSE
711,89,Christopher Townsend,Visual Effects Supervisor,VisualEffects,FALSE

712,90,Colin Trevorrow,Director,Directing,FALSE
713,90,Emily Carmichael,Writer,Writing,FALSE
714,90,Frank Marshall,Producer,Production,FALSE
715,90,Michael Giacchino,Composer,Sound,FALSE
716,90,John Schwartzman,Cinematographer,Camera,FALSE
717,90,Mark Sanger,Editor,Editing,FALSE
718,90,Kevin Jenkins,Production Designer,Art,FALSE
719,90,David Vickery,Visual Effects Supervisor,VisualEffects,FALSE
720,91,Francis Lawrence,Director,Directing,FALSE
721,91,Suzanne Collins,Writer,Writing,FALSE
722,91,Simon Beaufoy,Writer,Writing,FALSE
723,91,Nina Jacobson,Producer,Production,FALSE
724,91,James Newton Howard,Composer,Sound,FALSE
725,91,Jo Willems,Cinematographer,Camera,FALSE
726,91,Alan Edward Bell,Editor,Editing,FALSE
727,91,Philip Messina,Production Designer,Art,FALSE

728,92,Ryan Coogler,Director,Directing,TRUE
729,92,Ryan Coogler,Writer,Writing,TRUE
730,92,Kevin Feige,Producer,Production,TRUE
731,92,Ludwig Göransson,Composer,Sound,TRUE
732,92,Autumn Durald Arkapaw,Cinematographer,Camera,FALSE
733,92,Michael P. Shawver,Editor,Editing,FALSE
734,92,Hannah Beachler,Production Designer,Art,TRUE
735,92,Geoffrey Baumann,Visual Effects Supervisor,VisualEffects,FALSE

736,93,Ruben Fleischer,Director,Directing,FALSE
737,93,Jeff Pinkner,Writer,Writing,FALSE
738,93,Kelly Marcel,Writer,Writing,FALSE
739,93,Avi Arad,Producer,Production,FALSE
740,93,Ludwig Göransson,Composer,Sound,FALSE
741,93,Matthew Libatique,Cinematographer,Camera,FALSE
742,93,Maryann Brandon,Editor,Editing,FALSE
743,93,Paul Franklin,Visual Effects Supervisor,VisualEffects,FALSE

744,94,Taika Waititi,Director,Directing,FALSE
745,94,Eric Pearson,Writer,Writing,FALSE
746,94,Kevin Feige,Producer,Production,FALSE
747,94,Mark Mothersbaugh,Composer,Sound,FALSE
748,94,Javier Aguirresarobe,Cinematographer,Camera,FALSE
749,94,Joel Negron,Editor,Editing,FALSE
750,94,Dan Hennah,Production Designer,Art,FALSE
751,94,Jake Morrison,Visual Effects Supervisor,VisualEffects,FALSE

752,95,Pete Docter,Director,Directing,TRUE
753,95,Ronnie del Carmen,Co-Director,Directing,TRUE
754,95,Pete Docter,Writer,Writing,TRUE
755,95,Jonas Rivera,Producer,Production,TRUE
756,95,Michael Giacchino,Composer,Sound,TRUE
757,95,Patrick Lin,Cinematographer,Camera,FALSE
758,95,Kevin Nolting,Editor,Editing,TRUE
759,95,Ralph Eggleston,Production Designer,Art,TRUE

760,96,James Gunn,Director,Directing,FALSE
761,96,James Gunn,Writer,Writing,FALSE
762,96,Kevin Feige,Producer,Production,FALSE
763,96,John Murphy,Composer,Sound,FALSE
764,96,Henry Braham,Cinematographer,Camera,FALSE
765,96,Fred Raskin,Editor,Editing,FALSE
766,96,Beth Mickle,Production Designer,Art,FALSE
767,96,Stephane Ceretti,Visual Effects Supervisor,VisualEffects,FALSE

768,97,Jia Ling,Director,Directing,TRUE
769,97,Jia Ling,Writer,Writing,TRUE
770,97,Chen Zhixi,Producer,Production,TRUE
771,97,Qian Lei,Composer,Sound,FALSE
772,97,Zhao Fei,Cinematographer,Camera,FALSE
773,97,Wang Di,Editor,Editing,FALSE
774,97,Li Miao,Production Designer,Art,FALSE

775,98,Michael Bay,Director,Directing,FALSE
776,98,Roberto Orci,Writer,Writing,FALSE
777,98,Alex Kurtzman,Writer,Writing,FALSE
778,98,Lorenzo di Bonaventura,Producer,Production,FALSE
779,98,Steve Jablonsky,Composer,Sound,FALSE
780,98,Ben Seresin,Cinematographer,Camera,FALSE
781,98,Roger Barton,Editor,Editing,FALSE
782,98,Scott Farrar,Visual Effects Supervisor,VisualEffects,FALSE

783,99,Bill Condon,Director,Directing,FALSE
784,99,Melissa Rosenberg,Writer,Writing,FALSE
785,99,Wyck Godfrey,Producer,Production,FALSE
786,99,Carter Burwell,Composer,Sound,FALSE
787,99,Guillermo Navarro,Cinematographer,Camera,FALSE
788,99,Virginia Katz,Editor,Editing,FALSE
789,99,Richard Sherman,Production Designer,Art,FALSE
790,99,John Bruno,Visual Effects Supervisor,VisualEffects,FALSE

791,100,Christopher Nolan,Director,Directing,TRUE
792,100,Christopher Nolan,Writer,Writing,TRUE
793,100,Emma Thomas,Producer,Production,TRUE
794,100,Hans Zimmer,Composer,Sound,TRUE
795,100,Wally Pfister,Cinematographer,Camera,TRUE
796,100,Lee Smith,Editor,Editing,TRUE
797,100,Nathan Crowley,Production Designer,Art,TRUE
798,100,Paul Franklin,Visual Effects Supervisor,VisualEffects,TRUE

799,101,Sam Raimi,Director,Directing,FALSE
800,101,David Koepp,Writer,Writing,FALSE
801,101,Avi Arad,Producer,Production,FALSE
802,101,Danny Elfman,Composer,Sound,FALSE
803,101,Don Burgess,Cinematographer,Camera,FALSE
804,101,Bob Murawski,Editor,Editing,FALSE
805,101,Neil Spisak,Production Designer,Art,FALSE
806,101,John Dykstra,Visual Effects Supervisor,VisualEffects,TRUE

807,102,Patty Jenkins,Director,Directing,FALSE
808,102,Allan Heinberg,Writer,Writing,FALSE
809,102,Charles Roven,Producer,Production,FALSE
810,102,Rupert Gregson-Williams,Composer,Sound,FALSE
811,102,Matthew Jensen,Cinematographer,Camera,FALSE
812,102,Martin Walsh,Editor,Editing,FALSE
813,102,Lindy Hemming,Production Designer,Art,FALSE
814,102,Bill Westenhofer,Visual Effects Supervisor,VisualEffects,FALSE

815,103,Roland Emmerich,Director,Directing,TRUE
816,103,Dean Devlin,Writer,Writing,TRUE
817,103,Dean Devlin,Producer,Production,TRUE
818,103,David Arnold,Composer,Sound,TRUE
819,103,Karl Walter Lindenlaub,Cinematographer,Camera,FALSE
820,103,David Brenner,Editor,Editing,FALSE
821,103,Patrick Tatopoulos,Production Designer,Art,FALSE
822,103,Volker Engel,Visual Effects Supervisor,VisualEffects,TRUE

823,104,David Yates,Director,Directing,FALSE
824,104,J.K. Rowling,Writer,Writing,FALSE
825,104,David Heyman,Producer,Production,FALSE
826,104,James Newton Howard,Composer,Sound,FALSE
827,104,Philippe Rousselot,Cinematographer,Camera,FALSE
828,104,Mark Day,Editor,Editing,FALSE
829,104,Stuart Craig,Production Designer,Art,FALSE
830,104,Christian Manz,Visual Effects Supervisor,VisualEffects,FALSE

831,105,Wu Jing,Director,Directing,FALSE
832,105,Wu Jing,Writer,Writing,FALSE
833,105,Dong Yu,Producer,Production,FALSE
834,105,Joseph Trapanese,Composer,Sound,FALSE
835,105,Peter Ngor,Cinematographer,Camera,FALSE
836,105,Dai Xifan,Editor,Editing,FALSE
837,105,Zhang Ke,Production Designer,Art,FALSE

838,106,Chen Kaige,Director,Directing,TRUE
839,106,Tsui Hark,Director,Directing,TRUE
840,106,Dante Lam,Director,Directing,TRUE
841,106,Guo Cun,Writer,Writing,FALSE
842,106,Huang Jianxin,Producer,Production,FALSE
843,106,Shen Jun,Composer,Sound,FALSE
844,106,Gu Changwei,Cinematographer,Camera,FALSE
845,106,Yu Baiyang,Editor,Editing,FALSE

846,107,Chris Miller,Director,Directing,FALSE
847,107,Raman Hui,Director,Directing,FALSE
848,107,Jeffrey Price,Writer,Writing,FALSE
849,107,Aron Warner,Producer,Production,FALSE
850,107,Harry Gregson-Williams,Composer,Sound,FALSE
851,107,Yong Duk Jhun,Cinematographer,Camera,FALSE
852,107,Sim Evan-Jones,Editor,Editing,FALSE
853,107,Guillaume Aretos,Production Designer,Art,FALSE

854,108,Steven Spielberg,Director,Directing,TRUE
855,108,Melissa Mathison,Writer,Writing,TRUE
856,108,Kathleen Kennedy,Producer,Production,TRUE
857,108,John Williams,Composer,Sound,TRUE
858,108,Allen Daviau,Cinematographer,Camera,TRUE
859,108,Carol Littleton,Editor,Editing,TRUE
860,108,James D. Bissell,Production Designer,Art,TRUE
861,108,Dennis Muren,Visual Effects Supervisor,VisualEffects,TRUE

862,109,Sam Raimi,Director,Directing,TRUE
863,109,Alfred Gough,Writer,Writing,FALSE
864,109,Miles Millar,Writer,Writing,FALSE
865,109,Avi Arad,Producer,Production,TRUE
866,109,Danny Elfman,Composer,Sound,TRUE
867,109,Bill Pope,Cinematographer,Camera,TRUE
868,109,Bob Murawski,Editor,Editing,TRUE
869,109,Neil Spisak,Production Designer,Art,FALSE

870,110,Lee Unkrich,Director,Directing,TRUE
871,110,Adrian Molina,Writer,Writing,TRUE
872,110,Darla K. Anderson,Producer,Production,TRUE
873,110,Michael Giacchino,Composer,Sound,TRUE
874,110,Matt Aspbury,Cinematographer,Camera,FALSE
875,110,Steve Bloom,Editor,Editing,FALSE
876,110,Harley Jessup,Production Designer,Art,TRUE
877,110,Danielle Feinberg,Visual Effects Supervisor,VisualEffects,TRUE
878,111,Joachim Rønning,Director,Directing,FALSE
879,111,Espen Sandberg,Director,Directing,FALSE
880,111,Jeff Nathanson,Writer,Writing,FALSE
881,111,Jerry Bruckheimer,Producer,Production,FALSE
882,111,Geoff Zanelli,Composer,Sound,FALSE
883,111,Paul Cameron,Cinematographer,Camera,FALSE
884,111,Roger Barton,Editor,Editing,FALSE
885,111,Nigel Phelps,Production Designer,Art,FALSE

886,112,Jake Kasdan,Director,Directing,FALSE
887,112,Jeff Pinkner,Writer,Writing,FALSE
888,112,Scott Rosenberg,Writer,Writing,FALSE
889,112,Matt Tolmach,Producer,Production,FALSE
890,112,Henry Jackman,Composer,Sound,FALSE
891,112,Gyula Pados,Cinematographer,Camera,FALSE
892,112,Mark Helfrich,Editor,Editing,FALSE
893,112,Bill Brzeski,Production Designer,Art,FALSE

894,113,Justin Lin,Director,Directing,FALSE
895,113,Chris Morgan,Writer,Writing,FALSE
896,113,Neal H. Moritz,Producer,Production,FALSE
897,113,Lucas Vidal,Composer,Sound,FALSE
898,113,Stephen F. Windon,Cinematographer,Camera,FALSE
899,113,Christian Wagner,Editor,Editing,FALSE
900,113,Jan Roelfs,Production Designer,Art,FALSE
901,113,Dan Sudick,Visual Effects Supervisor,VisualEffects,FALSE

902,114,Steven Spielberg,Director,Directing,FALSE
903,114,David Koepp,Writer,Writing,FALSE
904,114,Kathleen Kennedy,Producer,Production,FALSE
905,114,John Williams,Composer,Sound,FALSE
906,114,Janusz Kamiński,Cinematographer,Camera,FALSE
907,114,Michael Kahn,Editor,Editing,FALSE
908,114,Guy Hendrix Dyas,Production Designer,Art,FALSE
909,114,Pablo Helman,Visual Effects Supervisor,VisualEffects,FALSE

910,115,Christopher McQuarrie,Director,Directing,FALSE
911,115,Christopher McQuarrie,Writer,Writing,FALSE
912,115,Tom Cruise,Producer,Production,FALSE
913,115,Lorne Balfe,Composer,Sound,FALSE
914,115,Rob Hardy,Cinematographer,Camera,FALSE
915,115,Eddie Hamilton,Editor,Editing,FALSE
916,115,Peter Wenham,Production Designer,Art,FALSE
917,115,David Vickery,Visual Effects Supervisor,VisualEffects,FALSE

918,116,David Leitch,Director,Directing,FALSE
919,116,Rhett Reese,Writer,Writing,FALSE
920,116,Paul Wernick,Writer,Writing,FALSE
921,116,Simon Kinberg,Producer,Production,FALSE
922,116,Tyler Bates,Composer,Sound,FALSE
923,116,Jonathan Sela,Cinematographer,Camera,FALSE
924,116,Craig Alpert,Editor,Editing,FALSE
925,116,David Scheunemann,Production Designer,Art,FALSE

926,117,Alfonso Cuarón,Director,Directing,TRUE
927,117,Steve Kloves,Writer,Writing,FALSE
928,117,David Heyman,Producer,Production,FALSE
929,117,John Williams,Composer,Sound,FALSE
930,117,Michael Seresin,Cinematographer,Camera,FALSE
931,117,Steven Weisberg,Editor,Editing,FALSE
932,117,Stuart Craig,Production Designer,Art,FALSE
933,117,Tim Burke,Visual Effects Supervisor,VisualEffects,FALSE

934,118,Tim Miller,Director,Directing,FALSE
935,118,Rhett Reese,Writer,Writing,FALSE
936,118,Paul Wernick,Writer,Writing,FALSE
937,118,Simon Kinberg,Producer,Production,FALSE
938,118,Tom Holkenborg,Composer,Sound,FALSE
